"","KOPT-K1.DMSO.1","KOPT-K1.DMSO.2","KOPT-K1.DMSO.3","HPB-ALL.DMSO.1","HPB-ALL.DMSO.2","HPB-ALL.DMSO.3","WT.COLD.1","WT.COLD.2","WT.COLD.3","HPB-ALL.SAHM1.1","HPB-ALL.SAHM1.2","HPB-ALL.SAHM1.3"
"MBNL3",7.34357068448876,7.81235780201167,7.70414341502492,7.26589412461159,6.0880775826077,6.13029684903908,6.34529895811199,6.63184416691004,7.02895847839659,7.22945047529811,7.3340441171193,7.30106320825967
"BDP1",6.0430359904132,6.20383369620018,6.30258912065479,7.02850462226312,5.28311727409423,5.47986173472504,5.35300422622039,5.81016378659591,5.80020647513617,7.67999408604682,7.38374466188991,7.32222868814803
"DNAJC3",6.09913897613113,6.2757958050804,6.48342171431077,7.20952620393781,6.31286899918763,6.29894547446601,5.54766740280857,5.41072753827918,5.50270679417521,7.27467380104909,7.28983281616211,7.38494305540018
"LGMN",3.47614894032068,3.68401191935833,3.49794932635304,8.60602446176577,8.44627499072611,8.75278965491281,3.54914597406959,3.61225503704642,4.12928070362016,7.16651064370059,7.7035639160802,7.79260139442284
"B2M",5.07704715317974,5.11447342465595,4.9035383211627,4.23354464732258,3.51384275026386,3.44464796402141,4.09087252063271,4.6593250288288,4.79038181870822,4.60143634958355,4.86140260701558,4.7797228353089
"PNO1",8.87724364894312,9.11061193052469,9.14010806191322,8.61496516854925,9.57629233362751,8.78218402813632,9.51254349081982,9.98824921138022,10.164561713752,8.13629531055489,8.19513534648156,8.07950184584207
"KNL1",8.38111475593974,8.40516496163437,8.27652449427203,8.73716646456901,7.48879200743079,7.67327895105033,7.34915200284681,7.58503971399131,7.81599044330323,9.18321569607265,9.18957907293882,9.11648038404987
"PLSCR4",3.49943575573641,3.69274555678463,4.05948985654285,3.06024412907736,3.22402468298611,3.07041799454825,5.17691701125593,5.31734536387991,4.53671390144324,3.02419793924551,2.96576365574,3.04461266506222
"RTN4",5.08350696235635,5.33399608257211,4.98543510295659,5.1693124868691,4.30192469985684,4.38756427532455,4.59889261074489,4.54608242001696,4.78196829563006,5.54405605981506,5.62784073495045,5.5420718585023
"PTCH1",5.55270951184602,5.33716250744594,5.31795076738508,3.55499652407763,3.33586787004432,3.36609986367464,4.82338417688874,4.64054336212392,4.54271523954317,3.4558654348723,3.87234284887127,3.94014641214817
"SENP7",5.80003366810513,6.1226875426777,6.23260347562504,6.20875272912629,6.09116367638385,6.490101737205,5.4497695543676,5.165368832431,5.13952695799672,6.68590002061095,6.76604471019167,6.73859412205937
"TBC1D24",4.24257937961917,4.83077043259537,4.54638500684023,4.58136920909755,3.78065638534379,4.0735670563398,3.93104423253443,3.9724937915916,4.04029785235794,4.81292897872286,4.78294709385063,4.86563742466975
"KIAA1211",6.16215623303034,6.07167582392899,5.76680138801525,7.00875688138319,6.90933355025293,7.18578190784112,4.67173287004406,4.53240514720068,4.667006371798,6.63182840778086,6.82090101684695,6.5550724970834
"NLGN4X",7.89070125288125,8.2782167342656,8.16230031717598,9.33472084223305,9.04491039675401,9.24338326001018,6.55914027274271,6.8250013794049,6.81959486204778,9.26697129159943,9.36756027619294,9.4670662900415
"TAOK1",7.33491245161698,7.3314164978874,7.15852747034687,8.20421313211155,7.30748165336546,7.39184848160162,6.84361365359758,6.67941815810691,7.16997295839975,8.66227803192411,8.50902048915526,8.51582520494672
"ARRDC3",6.40194400004462,5.88408404458311,6.46516116649991,7.69297252557832,7.1131696103491,7.77889120555131,5.05816864825926,5.49865691830614,5.02162041769364,7.64409841421716,7.75229607589098,7.67899002483734
"SIPA1L2",6.35445561553362,5.70433025147069,5.8147921996099,8.03579394917248,7.86867796861501,7.91583348248263,4.96236592950335,4.81292897872286,5.06740905947028,7.92107790011725,7.91914001933729,7.97638523684334
"WDFY1",7.78368757494307,7.61659189363006,7.45799850812697,6.04859666224588,6.02506123053371,5.71452945677116,6.69661181378488,6.95211039172634,7.3163640499922,6.77836479409879,6.55872817432462,6.6891243647794
"FANCM",5.13566704557444,5.68219273782834,5.5538432333878,5.94275164890856,4.73582906967836,4.88214640283452,4.67370869097892,4.98293764635409,4.79038181870822,6.21073840535458,5.88592091969821,5.86695080740698
"PTPN2",5.7167569701489,5.57797709970945,5.74042726587891,6.26381441392684,5.74972166558058,6.30707384010735,4.95397004729807,4.95669749596015,5.05291413726809,6.33818073666994,6.50187260605364,6.7498005283296
"TRIB3",9.2295057493594,9.33579668247906,9.21035913369092,7.48710991537356,7.48705998069997,7.51269563856676,8.52542802924385,8.4376188994106,8.56716757701087,8.51646597333073,8.68259394218181,8.51518465656571
"RBAK",6.13593150442148,5.68483859011775,5.91695581653127,5.74738589098108,4.35061737077887,5.16642665342485,4.65078438485898,4.69719215543458,5.404106321817,6.04025530811384,5.83963730285888,6.00619617064079
"HES4",7.36769693374423,7.25849755642942,7.19757067822013,7.71235720082643,7.97286292726097,8.03211788715092,6.07183231004306,6.13452079958369,5.8885379254454,6.6488837300505,6.58087604402746,6.78134489993657
"RHOU",7.71882572912167,7.82881384532902,7.87307048900682,11.3693506863485,11.2829644522651,11.3071474845341,6.8131945520138,6.73539276519605,6.54282931900899,10.6590617252179,10.6767637861465,10.6828279183283
"BBS4",6.35445561553362,6.19871300547306,6.03061116985061,7.29178487987054,7.08474623929889,7.29223809085764,5.89061134096387,5.4081026275633,5.46907232460465,7.64378493349556,7.72822703699117,7.70854189393792
"BCAT1",9.43341506505972,9.53828809542417,9.35836400879638,10.9261373285882,10.9550100153249,10.7559674115845,7.5186085147697,7.08181223195899,7.18623335167848,10.8879010627148,10.9943990064031,11.0185150187388
"RAG1",7.54208387103897,7.25509289140381,7.25681906583418,10.7536604907895,10.7319346351095,10.8472994304926,6.08980294743994,5.98826485067783,5.74065812526739,11.2947717229495,11.178334327356,11.1286129619042
"RAG2",5.98019469743518,5.72996344314532,6.02201757555084,7.85977132312509,7.55741680125735,7.69837587715877,5.02920036746303,5.26142660920843,5.00394257587952,8.30374401369346,8.29716467533211,8.57294249785524
"BCHE",9.80263071263806,9.8447214344865,9.91411802090394,10.2718454306022,10.0807699435509,10.1692113295145,8.74263097024868,8.75434921844826,8.92257530539712,9.99613181101548,10.1125950096146,10.1447077423873
"RARA",3.3602242275505,3.57229942482296,3.79740965633862,3.25282623336554,3.03223191983859,2.99847426655564,5.36534864551771,4.14971374220661,4.08956664955658,2.97653236039454,2.80489789820368,3.2295120545244
"RASA2",7.98557249070035,7.93341128942007,7.84475320805253,8.17506868854005,7.99642188904305,7.9149502679797,7.05386571050109,7.16128390849161,7.1381168999712,8.30372832240523,8.2541832330734,8.31380012029912
"PLEKHA2",10.154143970658,10.1847522611884,10.2154273266022,9.86428367016421,8.86878132378933,9.02578297631229,9.15829196676299,9.64524689239141,9.96000853998966,10.0764404002087,9.7316808544568,9.71207067604278
"REST",6.19420759059296,6.04327869444627,5.81286495333495,6.02321922177721,5.22698266036907,5.01774133190851,5.28594573928073,5.67116060862421,5.86767694006064,6.17213111433734,6.17161083056374,6.06103286639981
"REV3L",9.0728456179529,8.96659354545067,8.80612851565065,8.7947372638097,8.62603839553898,8.88914777837157,8.11789925364513,8.12483200794223,8.10854335531087,8.91251401047841,9.08102981485301,9.04890396495153
"RFX3",5.88040672236103,6.32857787082692,6.2452363288793,6.89929695990702,6.01103565018417,6.10366718496439,5.60342577382899,6.03412294603434,5.77331250506366,7.20851067776209,7.00203212851349,7.08040516979115
"RIT1",6.50307358312687,6.14665626021077,6.26350697857033,6.8276369201799,6.69393888903097,6.86554105257084,5.3385452015399,5.51176473821159,5.14225131984382,7.05206708560822,7.24948551722009,7.18883826947291
"BCL7A",7.98547970123787,7.87114680966391,7.8429290101295,8.7828319592225,7.86279902282435,8.0488287250641,7.13490863720245,7.19804852460676,7.46051873588769,9.2773382928582,8.97045752115561,9.08074836719608
"RORA",8.0224704607007,8.1151768001186,7.95162874237634,6.41696487819449,4.8739286764473,5.19634156896651,6.9497024883596,7.38864821107863,7.71742459964045,6.71806759047724,6.4722458214351,6.27604830137069
"RPL38",10.2265505453354,10.1310607689451,10.5669792834636,10.4002748695506,11.2276712415968,10.2094705498813,11.049345762414,11.3621864308445,11.3247089051359,10.3473519422379,10.5175461769495,10.3291764572151
"S100P",6.73704316052477,6.69929947271917,6.61072300474063,3.94725267269382,3.99362060755703,4.16166127576528,4.61301603104909,4.86219846418989,4.58303031322517,3.7848774758456,4.22256907401988,4.34149857490626
"SARS",6.66062107276551,6.5202029312449,6.6954187434862,6.71965391694217,6.71720979992918,6.82172206660847,5.46593413706721,5.23064567231929,5.10038059363304,7.11076624177755,7.15852641401966,6.96602222940643
"ATXN7",6.35445561553362,6.52705505409216,6.28556960905876,7.02633688158289,7.03296621406139,7.01721121322787,5.62309289780115,5.5426955957855,5.5508890289483,7.7498301680998,7.59521514880798,7.36123397843005
"SCN7A",6.99163358414349,6.86994547303775,6.86331334103436,4.01011230782867,4.08195215720633,3.60855934894895,5.09890584967195,5.44091110257123,5.43609466686614,3.83843139325754,3.51184018165718,3.61565463421903
"SEL1L",7.45082078459731,7.7724164620016,7.88591591827019,7.82488190564966,7.00335674187012,7.01721121322787,6.62381466665757,6.8814643818642,6.94994182785888,8.03356610818613,7.78105071085363,8.03334385638267
"TMEM267",4.62252066946508,4.50675760489479,4.73137824295459,5.51087303260184,4.73720641563942,5.39682757191545,4.03894715588265,3.87331975796208,4.00029012253054,5.58745651096422,5.95387844156726,5.88025756971151
"CCDC136",5.25067306076352,5.43595643680703,5.42461200069317,5.86648336860019,5.95252843917999,6.10980663676892,4.52620349528235,4.52336288311535,4.27959355446058,5.96721971936696,6.16098065087931,6.04406917766052
"RFX7",7.89687637709908,7.73848087940038,7.75782992515176,8.27124198100434,7.34387556433542,7.4871394022499,6.97664469085953,6.81559902717347,7.20109569667495,8.51010847745626,8.38026201318255,8.46159253801618
"SLC3A2",10.1627374492008,10.1390399374898,10.1561997007088,9.12544689382593,9.26227472636874,9.16530086411722,8.65595756865634,8.47739007863664,8.19820573160807,9.57399757926166,9.49613373070896,9.61427174494836
"CPLANE1",4.54638500684023,4.72468201836184,4.56605069238108,5.08636520928041,4.8548515150212,4.98040351860096,3.74609316779624,3.75252142081307,4.10990780795252,5.21664995489254,5.3606045734147,5.12365297283651
"SLC7A1",8.41446238511215,7.97969358011196,8.10569373607387,7.66374652261057,6.99291966821036,7.10006643326727,6.37419337987098,6.09751002412277,6.70514766907567,8.18740710051567,7.62720845616731,7.79241069184006
"FAM173A",6.49803530136328,6.54944010922608,6.26840453651564,4.54979702794814,4.54940219935114,4.81298104128642,5.98483168052082,6.15400702925632,6.01951744481498,5.44704969140311,5.45145710252564,5.11465679171926
"TRAK2",8.72157204514605,8.82245314525394,8.70667599207889,7.20139177416169,6.50840142448229,6.82344095879137,7.80582223451016,7.90206172613403,8.13461109958659,7.20542435201566,7.06767015769349,7.1120306666961
"BNIP3",9.94277955490359,9.95254643961496,9.99899057078573,8.63387261653365,8.58333520088962,8.49469172212583,9.68875034378564,9.66533297699591,9.64434342285405,7.35206920362783,7.52957558878652,7.68938332518762
"SP1",7.37623025994756,7.30174709847048,7.26163783524131,7.74068881244885,7.342617434064,7.38272677377794,6.28419833929166,6.35357456762396,6.75519706462343,7.82903278583907,7.63976844226565,7.77276633603548
"SP4",5.57727245732081,5.67380083054144,5.9932440883412,5.48617839733404,4.29613426805206,4.75867572306604,4.84013734393266,5.69411827281965,5.82933879017282,5.95610188929907,6.02745927262486,5.88025756971151
"SPAG1",6.74982958936065,7.03426641013561,6.94775673798291,7.11212684229853,6.96894618578626,7.16489939865669,5.76677762844621,5.78925312221704,5.64339534412521,7.31698436962113,7.43145018591079,7.42046054414213
"SPTBN1",5.64217050013036,5.43346777154794,5.74024906005108,7.23634815686377,6.33086429443078,6.2870631139355,4.83671491170259,5.00504083057282,4.83108594656742,7.09253578673595,6.92173618381196,6.92963826440478
"STK4",8.86954731156137,9.26843427813359,9.32120256446755,8.96243778143859,7.86905373065664,7.78023024973449,8.17177790172193,8.67267177603168,9.02180535554981,8.96852664706065,8.67171237148405,8.97652039441278
"STYX",4.89564530967487,5.44713759291431,5.32182048110004,5.64925531744725,4.82393589222502,5.18266711420682,4.58820638706426,4.98558664150034,5.18118329507283,6.22703118934715,5.82038368236923,6.12472222064403
"TARS",11.4045807996796,11.333389599668,11.3204560042867,10.9442288488126,10.9869812907426,10.9828037337275,10.2803734257757,10.2303287640471,10.3584712705185,11.265616829055,11.2091740386847,11.2987570776636
"NR2C2",6.94304216741531,7.18173437143976,7.18347302468436,6.42449710949585,5.36964514502993,5.89347461109182,6.24331793725011,6.04304057619568,6.67887666305249,6.76388258666141,6.82665811702293,6.81569713564303
"PCAT18",8.34888742865049,8.37143103896842,8.28171057810634,6.31010876638526,5.60552853617492,5.63518715128231,7.54448673075758,7.67458464598041,8.2225662713312,6.59866611837724,6.57174952632098,6.505866780216
"ZNF814",4.82576649409599,4.84712713415284,4.9877871405413,5.78144779767637,4.82781063900553,5.384076042133,4.29310308620574,4.33530314271533,4.31153580498317,5.83831699836954,6.10295214590918,6.00804224771616
"UGCG",6.92825909925852,7.20269321299585,7.03842904668366,6.96351437386965,5.8448891432706,6.32491466485618,6.34986547856936,6.65275128429129,6.82213601105397,7.47528981582551,7.47815853775617,7.15906403881159
"UQCRC2",5.90008120624914,6.29474048660812,5.97256387903723,5.68166624552997,4.78100412097786,5.05776980515,4.69992200367295,5.28602722741079,5.41617679924312,5.95694601729415,6.03147151458623,6.0798794114801
"VARS",5.35871119119358,5.25074191029721,5.36559759004005,7.48436758482479,7.68300956329378,7.75723389095597,4.72575229337288,4.4025350081644,4.4170677080295,6.86053339773124,6.24811011288781,6.70911996003303
"VEGFA",5.86162283468096,5.99799690862628,6.03671460035265,4.93512737019074,4.95277046312012,4.81679293223248,5.42179607209818,4.34746210585337,4.95972133208722,4.41957812675688,4.40062119968991,4.87301497335813
"VLDLR",8.24449994552605,8.18208716355606,7.85534055915543,6.35775060929471,6.14071338066688,6.57232913434877,6.48601156538163,6.08759721548032,6.27822321684806,7.49916419063194,7.33007194439556,7.58630536853968
"ZMYM2",4.21174782963717,4.38645032290543,4.30385871911051,5.17425592035488,3.82410980349546,4.34636809854003,3.80264786063646,3.9437742426567,3.77328183828496,5.52850676365386,5.32366231208901,5.60718027348071
"PRDM2",6.96789573227339,6.86509910657619,6.83108711102119,7.70242200993225,6.31866695163846,6.6758517548814,6.10828015242642,6.31337167818133,6.41124385435582,8.03407991651168,8.15388273280834,7.82832898810335
"TMEM106C",6.03084765359936,6.0413777203996,5.90170868924138,5.68587455568915,4.32731648814404,4.78132091327233,4.95669749596015,4.94866900539217,5.60631673514055,5.74807370879881,5.77797725598151,5.62115826340844
"CHAC1",7.66388909808185,7.52059376847008,7.25194615853953,5.1902519020261,5.05201149444202,5.18564197197323,4.76061612357986,5.12558547361212,4.61057419087444,6.59609658355284,6.47791315095969,6.41908288230976
"FCRL2",5.78124747074733,5.84717512402509,5.72091105208568,4.43313441586042,4.56017218030095,4.46525274279453,6.33992907986234,6.97445815531551,7.04031191038577,4.84043528146534,4.30006130022405,4.65310860733077
"ATP13A3",8.2443622647547,8.08045087300545,8.34241094987956,8.62013327765491,8.02595634326983,7.94424778997797,7.52526282696839,7.50142708826091,7.57963842022517,8.72542959477756,8.59793424044666,8.62809728257312
"CEP97",6.84254986922141,6.99895630402225,6.93608663640426,7.5489698372984,7.06343557134383,7.22128962992879,6.05403456537885,5.94961101020554,6.23352296159273,7.65969774130448,7.58241487538833,7.74665260499367
"PARP8",6.37955030129998,6.22115320760034,6.3719154422012,7.43949044203343,7.20183672761416,7.38873970590807,5.80632077454371,5.47041428978676,5.74082042712675,7.67964918037344,7.92762864749786,7.77764265193563
"ZYG11B",5.46527706343105,4.53333898521583,5.1388352699085,7.06213392326015,5.72540410622331,6.36628927906281,4.50470873331156,4.14971374220661,4.73119404416649,7.33548972527444,7.15267882667368,7.26843623045731
"SUV39H2",6.07008835556833,6.22381331690326,5.83667830077006,6.71135018333469,5.77879773713772,5.93390314805092,4.83500574847896,5.59844257256739,5.41072753827918,6.74423324814323,6.76887624052902,6.73601522464603
"PTCD2",6.37635148111768,6.18738934897921,6.55629060143793,6.92203756133558,6.26719701685895,6.28751314016001,5.69004859345866,5.2860272274108,5.43076865527616,7.13594400454924,7.14378374146856,6.99238349972213
"TCTN2",7.18304539613898,7.3167499097126,7.6632728072596,6.78295124440818,7.44247417676986,7.21511480060125,8.3973999307714,8.47958987296098,8.60200030605652,6.41703388355533,6.58629200525209,6.68359802374503
"ATAD5",7.62693549014012,7.74258405100433,7.66297155746942,8.84050351481024,7.76480469663232,8.02923208595246,7.21926048603886,7.22032356771083,7.87686543761234,9.10163254944625,8.95256389387063,8.91652686268539
"KAT6A",5.41638948273622,5.71464837004313,5.74142718081378,6.57767211984974,4.28308330837459,5.01708520033667,3.999966683127,4.4924231430837,4.26698323049029,6.85886179065423,6.86642260194448,6.64678492224542
"ABCA11P",6.18120368109999,5.88997853133644,5.84803717731223,7.16591465432937,6.80054313124392,7.09120870616265,5.11605844058149,5.22691401301883,5.45610129315258,7.62204746399287,7.57698227756887,7.64919646234086
"SCD5",9.02579056466161,9.24663409435251,9.27329080681696,6.10181311853743,5.88981167630495,5.42269128756835,10.1962198414414,10.4241009542325,10.3950446294103,5.89217325707683,5.79721498994054,6.01500895696288
"POF1B",6.48775055687976,6.00137200379313,6.36684330609358,3.03929773781606,2.84223283886119,3.211581800132,5.55129368944505,4.91519818968765,5.04482598338523,3.211581800132,3.11423560575492,3.06319426018542
"DOCK5",5.82624631394001,5.4688164683784,5.6078672045122,5.56316876291014,5.31591671838547,5.65469575339046,3.82140124931157,4.17334546550027,4.28619800323536,4.90183854514842,4.80689394658448,5.09336295539588
"SIKE1",5.81418483082022,5.85913122124953,6.00032273150714,6.98145310479016,6.04062548207769,6.49517831162021,5.34951015927401,4.53977922967238,4.80420387179392,7.25422878608273,7.0878244153388,7.3129522446772
"NAA15",5.65178413156363,5.34397961694456,5.62621008491205,9.20054633348289,8.97556779764107,9.21979918831994,4.252034680037,4.44519566547151,4.57295493848287,8.83800083411525,8.67221265870092,8.71539061834634
"CEP290",6.84564363356818,6.93807081184913,6.76160142716697,7.21325042086242,6.36166023376137,6.23734211593245,5.81855826036538,5.90627471609905,6.04004564382955,7.3565974203514,7.19367652485512,7.40393676274197
"TRAF3IP3",5.75522450764477,5.59955604910556,5.74571548588117,6.01663354774992,4.87667512146555,5.09586904243764,4.96333108044195,5.04507077488347,4.70375719574801,6.10466966504312,5.84198246126623,6.11518061945687
"TNKS2",6.79099530366957,6.39919927236868,6.69739146204113,7.06057270905251,6.6570011123081,6.84861095456148,6.05786198961912,5.50998812399423,5.11394392264088,7.2046188855865,7.36592757944457,7.401556340606
"SETD7",8.80209407970424,8.66605587421374,8.67145152062333,9.42696121779106,9.37603687266252,9.48857371067619,7.97795559565301,7.39169406560325,7.74067102108461,8.97940159519469,9.23693126781003,9.10869475177663
"SLC7A5",11.1140124293023,11.0445584818529,10.9418012646328,10.0906333609712,10.2822083556874,10.3480412203708,9.67053969641572,9.67515272563088,9.53258838584908,10.6595240227718,10.490511557247,10.5878893709353
"TAF15",6.1900683382058,5.81671949248329,5.59059551348488,7.1479414238755,6.67921516681074,6.79599295838374,4.79647622844177,4.99469909349555,5.21389746464176,7.78151240462125,7.60754258108008,7.44094748579521
"SLC38A1",10.6716427365688,10.6484356322072,10.5733262303288,10.8565926056392,10.8586480528459,10.9433343820428,9.80126906534701,9.49806040943435,9.51236619568332,10.9329430548814,10.9750975279284,10.9248077468222
"DOCK8",8.40614297194348,8.8579340971781,8.63645300666938,7.36752165293823,5.88990986137382,5.99044874131935,7.88845329802709,8.01944873502042,8.39987527185545,7.72860672337555,7.73981374028289,7.42914246653202
"USP9X",6.16955185889669,6.32191418576609,6.16545889401165,5.39247990323577,4.31587686484993,5.12765977737826,5.94396959841908,5.3330629354217,6.05688272483378,5.98810149536489,6.18066219546272,5.81115782706633
"CARS",8.22631242665647,8.11920763148287,8.14728972454631,6.75984856108029,6.44424534290168,6.44737289793165,6.68952487442877,6.04003667835854,6.68096286774237,7.32607713427455,7.09298313878082,7.50188228928388
"HIST1H2AJ",6.84470016947384,7.37458279966482,7.42166647358307,6.22734084312705,5.81110483946418,5.46914570107463,6.81895027773387,7.18348164128537,7.11032472419333,6.91077719820219,7.05497526205117,6.83067599378547
"SESN2",7.69158694824987,7.70990628255236,7.56510824804537,6.27533405830701,6.0158062156311,5.92550452773182,5.73474688561077,5.81187700683637,5.59780832941388,7.23405102752613,6.78498353991406,7.05991711112219
"ITCH",6.62610475907556,6.70162740394374,6.41096564561497,6.98770891149869,6.187734815771,6.43980500529591,5.31348786983618,5.23944872657348,5.05392053252049,7.09695187040513,6.52021361363016,6.85484206110775
"EEA1",6.12011372685813,5.63980378001743,5.85892364430682,5.73639824905664,4.05341388676003,4.51313020308255,4.35569261966625,5.32514016059203,5.79213472717295,5.80511232896708,5.47491229079956,5.82447336881834
"ZNF528",5.98481740886927,6.20963134974371,6.20195923005203,6.87070775998636,7.69257593152989,6.78143528282165,7.49742816790347,7.37462794405888,7.54137538772184,6.13929131183212,6.71135018333469,6.04174289930759
"PGBD1",6.716226829272,6.36876290726665,6.39751286160243,7.05089222121706,6.81785977101787,7.01397817749798,5.73278310094474,5.8528640980227,5.74136693108596,7.26566335286328,7.22779005328801,7.23496818972244
"ZNF347",4.68699830600642,4.90576786024611,4.73996445181422,5.11345299968947,4.37132804121068,4.56502904131734,4.11614974196756,4.11168123322069,4.10439553686449,5.34355977615154,5.25193470023874,5.21536888796384
"GPT2",5.86386220253562,6.04942787046437,5.9956887025371,4.8342388037411,5.12543684144032,5.05271701408766,3.93229997558698,4.04395722905127,4.16906930800288,4.87495031482679,5.07089859493677,5.12292332898021
"SPPL2A",5.78082164353217,5.97970845880045,5.82994095783967,6.55158151527662,5.91650525376407,6.39492223024373,4.70302440091332,4.72314927496178,4.97824084348413,6.99941363864908,6.74246299015825,7.12590396577585
"SLC7A3",8.29350833666492,8.28444909482386,8.19918151499551,8.52962287536327,8.79124926137029,8.74817737801621,7.12015242530179,7.03902024911795,7.05312698739959,8.73712552080296,8.69643015112458,8.70886464539891
"ZNF566",6.03544419013885,6.20331743606747,6.21605374119623,6.89135344534612,6.14279791081049,6.2560770296625,5.65276369065272,5.52813676480507,5.34460975429911,6.80648047800149,6.77549528761952,6.85018615725012
"PPFIBP1",6.680049599613,6.67181746780515,6.56390219299961,6.31600004777443,5.20163769510901,5.37673496047628,5.58572724456144,5.58810035069703,6.2039658947103,6.59577422728821,6.24749746773723,6.35246518087066
"FBXL20",6.49803530136328,6.24439465306277,5.98644379353721,7.67125241184531,7.36118883204046,7.54781475957209,5.28374315098421,5.00324495977083,5.27139595366927,7.9585280237688,7.85994286516245,7.49218345599809
"BHLHE40",8.28975438071622,8.27223322771359,8.47900476990666,5.94968574008388,5.92807774559633,5.96857097041359,7.37280582975731,7.31979342728067,7.17274700528397,4.98458420761242,4.81631265989047,5.10674641419686
"YARS",10.9022843901163,10.9569930844857,10.8912276777451,10.5388671851503,10.5539609278645,10.5549709353054,9.89588299634942,9.87336633151057,9.8507583425999,10.7590208957257,10.8841252347229,10.8249167896552
"NCOA1",6.72436031017964,6.74465130782482,6.70343831887219,7.08843973940436,6.9690849352695,7.27672132259716,6.42877778964428,6.12601216064326,5.82837383390585,7.57921785574687,7.72419089376171,7.50111026671581
"CBL",7.97926506596281,8.12337582805552,7.96663544045998,7.85702474636198,6.98965210404828,7.11102414869758,7.23122310769459,7.41514061813655,7.57200053311082,8.3163243439264,8.08417396613765,8.16608241199414
"CBLB",7.32706466603513,7.15528778383791,7.18738362227957,7.72637638781512,7.14798977146744,7.53109949023482,6.56474674654465,6.51079135708342,6.43980500529591,7.85761584996573,7.78390832441642,7.73952080567878
"CBS",7.46586016022247,7.54564178894274,7.32425955167655,6.41360923408265,6.45893519848216,6.37979537034275,5.98382662376276,5.58744613112936,5.49266297015928,6.64408817170781,6.65336067053747,6.83002890973539
"ADAM9",6.8309944758967,6.88469501935216,6.83155636446619,8.26617432365031,8.02991278255677,8.21196880838135,6.02870888760913,5.78344821449167,5.63285723043417,8.24979731900295,8.36074239834032,8.42553660394707
"ADAM1A",5.78124747074733,5.85485326377831,5.94610861857096,7.64846554281633,7.20084315041311,7.66262797537453,5.03399337619974,5.05955604775857,4.97310142551698,7.60708111040047,7.76162436257082,7.74955209512656
"ARHGEF7",7.40011948378907,7.03590561022528,7.12798792995516,5.77038523667455,5.10981482062545,5.38174478519535,6.65754198018465,6.77407186716913,7.2438099960559,7.00948081502487,6.80033997360424,6.71375630259158
"EIF2S2",7.49654447814275,7.44063096364413,7.41015847814583,7.49268780901457,7.56479796141124,7.51240251690324,6.56502725919512,6.56888815804056,6.4869247038713,7.62838216093665,7.86585475809376,7.70298139106742
"TRIM4",9.4109852187633,9.46066854752341,9.5091774606094,7.76538661888941,7.6479105812677,7.83680355409352,10.2628673844659,10.7428106301895,10.4099759453394,7.86749117060953,7.85410977161445,7.88222665602371
"AP3D1",6.72605213494065,6.70790949699384,6.79594352856887,6.68562891763324,5.7033628844135,6.20987286862377,5.81596639616556,5.69968951333667,6.16923695976348,6.60873281851817,6.23020422398423,6.62727002641408
"WASL",6.9662032628991,7.36838946227634,7.39478180363691,7.89397979106015,6.53992879647671,6.55125427561132,6.62564687101919,6.98022857414274,7.23535091830368,8.05874296589671,7.98994827468981,8.04185623675696
"ACVR1",7.01174405709714,7.0028679508725,6.95525987945718,4.65098674875508,4.39255449691263,4.6189361338124,6.31013919543308,6.4601061389046,6.08848383769797,4.68752761849743,5.10437404817636,4.81292897872286
"TAF1B",6.21933958684508,5.94771263694816,5.67479528723299,6.84216182387906,6.34131141251144,6.86675056356023,5.2513466643583,5.53807665707641,5.16041051489796,7.25302084129629,7.18375444133261,6.91336189151229
"SPAG9",7.07986969397421,6.783233816034,6.71275427067831,6.86464394306632,5.54773876475689,6.32491466485618,5.94275164890856,5.93625873267805,6.5325811296785,7.25575560758818,7.11808274496564,7.23077671314106
"CEP95",4.51068535981734,4.7427580144201,4.55333927331328,4.92561332429378,3.57657357314322,3.65202461392541,4.16741581100665,4.29031815706762,4.62010614964516,5.24172776968288,5.05208416159773,5.08041075949526
"SEC22C",8.58586015115356,8.5709409896499,8.52803339428365,7.79000309312043,6.58212699696052,7.22190152460886,7.68517755058251,7.88955634976774,8.09678692540899,8.50180551707134,8.19227127554637,8.32649679665151
"SLC16A6",7.90691077249326,7.64651785635989,7.71892624234278,6.99946895670877,6.98340758208619,7.10239856091646,5.72602830742858,5.24961950135352,5.4222136127108,6.93818172279574,7.02341692319657,6.93757812138984
"NEMF",7.99639798069339,7.5567818655207,7.77502414663553,8.27124198100434,7.86449288438864,7.94012144132894,7.01262743867875,6.35275510477404,7.0566016158212,8.2547452585876,8.17168999222747,8.16065720846469
"YTHDC1",6.48989107503602,6.71435044693881,6.68302534210907,7.2628069628157,6.2093917037102,6.15152164966537,5.71939248136952,6.13860186339285,6.31957834021522,7.49426700508974,7.44878119309504,7.52596912904203
"NXPE3",6.68819989152444,6.64762119284168,6.46887178237649,7.19634462460043,6.53992879647671,6.75320191698885,5.86362873761404,6.25561335287222,6.36703610108871,7.52696962442384,7.31308909750222,7.48103042739779
"ALKBH8",5.78124747074733,5.74514626419509,5.83991807621187,6.97864914692685,6.70836417365946,6.91442710210547,4.09883783949522,4.31916870182236,4.99796996673725,6.9690849352695,7.05627520067689,6.94398814659771
